,country_id,country,month_id,year,month,main_mean
1284,153,Micronesia,542,2025,2,0.0073
1285,154,Botswana,542,2025,2,0.0233
1286,155,Burundi,542,2025,2,4.0548
1287,156,Rwanda,542,2025,2,0.1209
1288,157,Zambia,542,2025,2,0.0857
1289,158,Zimbabwe,542,2025,2,0.1278
1290,159,Comoros,542,2025,2,0.1192
1291,160,Lesotho,542,2025,2,0.0178
1292,161,Malawi,542,2025,2,0.0463
1293,162,Mozambique,542,2025,2,17.4404
1294,163,South Africa,542,2025,2,0.8037
1295,164,Swaziland,542,2025,2,0.2484
1296,165,Angola,542,2025,2,1.172
1297,166,Congo,542,2025,2,0.087
1298,167,"Congo, DRC",542,2025,2,205.637
1299,168,Fiji,542,2025,2,0.0177
1300,169,Gabon,542,2025,2,0.0405
1301,170,Namibia,542,2025,2,0.0225
1302,171,New Zealand,542,2025,2,0.0068
1303,172,Madagascar,542,2025,2,0.1424
1304,173,Mauritius,542,2025,2,0.0126
1305,174,Seychelles,542,2025,2,0.0093
1306,176,Timor Leste,542,2025,2,0.0093
1307,177,Australia,542,2025,2,0.0839
1308,178,Nauru,542,2025,2,0.0136
1309,179,Papua New Guinea,542,2025,2,0.1608
1310,180,Solomon Is.,542,2025,2,0.0133
1311,181,Tuvalu,542,2025,2,0.012
1312,182,Vanuatu,542,2025,2,0.0121
1313,183,Canada,542,2025,2,0.0133
1314,184,Germany,542,2025,2,0.0131
1315,198,Taiwan,542,2025,2,0.2194
1316,199,China,542,2025,2,0.1583
1317,205,Malaysia,542,2025,2,0.0445
1318,206,Singapore,542,2025,2,0.0087
1319,209,Indonesia,542,2025,2,5.3263
1320,213,Libya,542,2025,2,0.8789
1321,214,Chad,542,2025,2,3.3728
1322,218,Israel,542,2025,2,877.5728
1323,220,Syria,542,2025,2,745.2378
1324,222,Egypt,542,2025,2,0.5242
1325,223,India,542,2025,2,63.9416
1326,231,Montenegro,542,2025,2,0.0075
1327,232,Kosovo,542,2025,2,0.0158
1328,233,Serbia,542,2025,2,0.0121
1329,234,United States,542,2025,2,0.4881
1330,235,Uganda,542,2025,2,1.3951
1331,237,Kenya,542,2025,2,13.0804
1332,242,Tanzania,542,2025,2,0.1482
1333,243,Morocco,542,2025,2,0.359
1334,244,Mauritania,542,2025,2,0.8475
1335,245,Sudan,542,2025,2,243.6178
1336,246,South Sudan,542,2025,2,3.2982
1337,1,Guyana,543,2025,3,0.0494
1338,2,Suriname,543,2025,3,0.0264
1339,3,Trinidad and Tobago,543,2025,3,0.1038
1340,4,Venezuela,543,2025,3,0.4656
1341,5,Samoa,543,2025,3,0.0115
1342,6,Tonga,543,2025,3,0.0116
1343,7,Argentina,543,2025,3,0.0276
1344,8,Bolivia,543,2025,3,0.0952
1345,9,Brazil,543,2025,3,6.4361
1346,10,Chile,543,2025,3,0.2502
1347,11,Ecuador,543,2025,3,0.5532
1348,12,Paraguay,543,2025,3,0.034
1349,13,Peru,543,2025,3,0.5842
1350,14,Uruguay,543,2025,3,0.0247
1351,16,Guatemala,543,2025,3,0.0755
1352,17,Mexico,543,2025,3,3.1062
1353,18,Barbados,543,2025,3,0.0108
1354,19,Dominica,543,2025,3,0.0153
1355,20,Grenada,543,2025,3,0.0135
1356,21,St. Lucia,543,2025,3,0.0139
1357,22,St. Vincent and the Grenadines,543,2025,3,0.0118
1358,23,Dominican Republic,543,2025,3,0.0292
1359,24,Haiti,543,2025,3,7.9014
1360,25,Jamaica,543,2025,3,0.0406
1361,26,Bahamas,543,2025,3,0.0129
1362,27,Belize,543,2025,3,0.0423
1363,28,Colombia,543,2025,3,19.3143
1364,29,Costa Rica,543,2025,3,0.017
1365,30,Cuba,543,2025,3,0.0226
1366,31,El Salvador,543,2025,3,0.0375
1367,32,Honduras,543,2025,3,0.1233
1368,33,Nicaragua,543,2025,3,0.02
1369,34,Panama,543,2025,3,0.0208
1370,35,Antigua and Barbuda,543,2025,3,0.015
1371,36,St. Kitts and Nevis,543,2025,3,0.015
1372,37,Iceland,543,2025,3,0.0113
1373,38,Ireland,543,2025,3,0.0235
1374,39,United Kingdom,543,2025,3,0.0188
1375,40,Cape Verde,543,2025,3,0.0122
1376,41,Cote d'Ivoire,543,2025,3,0.1694
1377,42,Ghana,543,2025,3,0.0629
1378,43,Liberia,543,2025,3,0.0134
1379,45,Portugal,543,2025,3,0.0152
1380,46,Spain,543,2025,3,0.0109
1381,47,Burkina Faso,543,2025,3,343.3085
1382,48,Guinea,543,2025,3,0.1485
1383,49,Guinea-Bissau,543,2025,3,0.0196
1384,50,Mali,543,2025,3,163.4864
1385,52,Senegal,543,2025,3,0.0626
1386,53,Sierra Leone,543,2025,3,0.0375
1387,54,The Gambia,543,2025,3,0.0231
1388,55,Djibouti,543,2025,3,0.2013
1389,56,Eritrea,543,2025,3,0.0584
1390,57,Ethiopia,543,2025,3,275.1327
1391,58,Mongolia,543,2025,3,0.0418
1392,60,Iraq,543,2025,3,37.0897
1393,62,Jordan,543,2025,3,0.1494
1394,63,Kazakhstan,543,2025,3,0.0244
1395,64,Norway,543,2025,3,0.0286
1396,65,Russia,543,2025,3,51.9899
1397,66,Sweden,543,2025,3,0.0219
1398,67,Algeria,543,2025,3,1.3778
1399,69,Cameroon,543,2025,3,35.3974
1400,70,Central African Republic,543,2025,3,14.6585
1401,73,Tunisia,543,2025,3,0.578
1402,74,Benin,543,2025,3,5.9762
1403,76,Equatorial Guinea,543,2025,3,0.0343
1404,77,Kiribati,543,2025,3,0.0152
1405,78,Niger,543,2025,3,87.4261
1406,79,Nigeria,543,2025,3,501.474
1407,80,Sao Tome and Principe,543,2025,3,0.0261
1408,81,Togo,543,2025,3,3.8968
1409,82,Albania,543,2025,3,0.0145
1410,83,Bosnia and Herzegovina,543,2025,3,0.0125
1411,84,Croatia,543,2025,3,0.0116
1412,85,Italy,543,2025,3,0.0172
1413,86,Macedonia,543,2025,3,0.0105
1414,87,Malta,543,2025,3,0.0119
1415,89,Bulgaria,543,2025,3,0.0442
1416,90,Cyprus,543,2025,3,0.0107
1417,92,Georgia,543,2025,3,0.0313
1418,93,Greece,543,2025,3,0.0361
1419,94,Lebanon,543,2025,3,21.5661
1420,96,Turkey,543,2025,3,2.646
1421,97,Austria,543,2025,3,0.0154
1422,98,Czech Republic,543,2025,3,0.0154
1423,99,Denmark,543,2025,3,0.0195
1424,100,Hungary,543,2025,3,0.1106
1425,101,Poland,543,2025,3,0.1566
1426,102,Slovakia,543,2025,3,0.0561
1427,103,Slovenia,543,2025,3,0.0103
1428,104,Belgium,543,2025,3,0.0207
1429,105,France,543,2025,3,0.0264
1430,107,Luxembourg,543,2025,3,0.0116
1431,108,Netherlands,543,2025,3,0.0135
1432,109,Switzerland,543,2025,3,0.0152
1433,110,Belarus,543,2025,3,0.0968
1434,111,Estonia,543,2025,3,0.0095
1435,112,Finland,543,2025,3,0.0288
1436,113,Latvia,543,2025,3,0.0097
1437,114,Lithuania,543,2025,3,0.0096
1438,115,Moldova,543,2025,3,0.0549
1439,116,Romania,543,2025,3,0.0789
1440,117,Ukraine,543,2025,3,454.2641
1441,118,Maldives,543,2025,3,0.0131
1442,119,Oman,543,2025,3,2.4923
1443,120,Somalia,543,2025,3,382.9448
1444,121,Sri Lanka,543,2025,3,0.0241
1445,122,Turkmenistan,543,2025,3,0.1043
1446,123,Uzbekistan,543,2025,3,0.1109
1447,124,Yemen,543,2025,3,76.2838
1448,125,Armenia,543,2025,3,0.4878
1449,126,Azerbaijan,543,2025,3,0.8911
1450,127,Bahrain,543,2025,3,0.0226
1451,128,Iran,543,2025,3,3.7965
1452,129,Kuwait,543,2025,3,0.0544
1453,130,Qatar,543,2025,3,0.0396
1454,131,Saudi Arabia,543,2025,3,0.5791
1455,132,United Arab Emirates,543,2025,3,0.0506
1456,133,Afghanistan,543,2025,3,39.0289
1457,134,Kyrgyzstan,543,2025,3,0.3418
1458,135,Nepal,543,2025,3,0.0282
1459,136,Pakistan,543,2025,3,245.5385
1460,137,Tajikistan,543,2025,3,0.2608
1461,138,Bangladesh,543,2025,3,2.8689
1462,139,Bhutan,543,2025,3,0.0352
1463,140,Brunei,543,2025,3,0.0122
1464,142,Japan,543,2025,3,0.0195
1465,143,North Korea,543,2025,3,0.0857
1466,144,Palau,543,2025,3,0.0112
1467,145,Philippines,543,2025,3,30.1878
1468,146,South Korea,543,2025,3,0.0236
1469,147,Cambodia,543,2025,3,0.0222
1470,148,Laos,543,2025,3,0.0635
1471,149,Myanmar,543,2025,3,255.8393
1472,150,Thailand,543,2025,3,2.9259
1473,151,Vietnam,543,2025,3,0.0335
1474,152,Marshall Is.,543,2025,3,0.0108
1475,153,Micronesia,543,2025,3,0.0108
1476,154,Botswana,543,2025,3,0.0355
1477,155,Burundi,543,2025,3,3.9267
1478,156,Rwanda,543,2025,3,0.1127
1479,157,Zambia,543,2025,3,0.1014
1480,158,Zimbabwe,543,2025,3,0.1412
1481,159,Comoros,543,2025,3,0.077
1482,160,Lesotho,543,2025,3,0.0171
1483,161,Malawi,543,2025,3,0.0545
1484,162,Mozambique,543,2025,3,16.3539
1485,163,South Africa,543,2025,3,0.7931
1486,164,Swaziland,543,2025,3,0.225
1487,165,Angola,543,2025,3,1.1147
1488,166,Congo,543,2025,3,0.071
1489,167,"Congo, DRC",543,2025,3,177.6784
1490,168,Fiji,543,2025,3,0.0172
1491,169,Gabon,543,2025,3,0.0403
1492,170,Namibia,543,2025,3,0.0308
1493,171,New Zealand,543,2025,3,0.0116
1494,172,Madagascar,543,2025,3,0.1377
1495,173,Mauritius,543,2025,3,0.0146
1496,174,Seychelles,543,2025,3,0.0117
1497,176,Timor Leste,543,2025,3,0.0115
1498,177,Australia,543,2025,3,0.0711
1499,178,Nauru,543,2025,3,0.0144
1500,179,Papua New Guinea,543,2025,3,0.1371
1501,180,Solomon Is.,543,2025,3,0.0128
1502,181,Tuvalu,543,2025,3,0.0142
1503,182,Vanuatu,543,2025,3,0.0192
1504,183,Canada,543,2025,3,0.0145
1505,184,Germany,543,2025,3,0.0169
1506,198,Taiwan,543,2025,3,0.1969
1507,199,China,543,2025,3,0.1495
1508,205,Malaysia,543,2025,3,0.0563
1509,206,Singapore,543,2025,3,0.0169
1510,209,Indonesia,543,2025,3,4.8844
1511,213,Libya,543,2025,3,0.7796
1512,214,Chad,543,2025,3,5.7624
1513,218,Israel,543,2025,3,695.2178
1514,220,Syria,543,2025,3,762.9998
1515,222,Egypt,543,2025,3,0.6043
1516,223,India,543,2025,3,69.8835
1517,231,Montenegro,543,2025,3,0.0107
1518,232,Kosovo,543,2025,3,0.0288
1519,233,Serbia,543,2025,3,0.0132
1520,234,United States,543,2025,3,0.4165
1521,235,Uganda,543,2025,3,1.219
1522,237,Kenya,543,2025,3,10.9219
1523,242,Tanzania,543,2025,3,0.1551
1524,243,Morocco,543,2025,3,0.33
1525,244,Mauritania,543,2025,3,1.0809
1526,245,Sudan,543,2025,3,218.5207
1527,246,South Sudan,543,2025,3,3.3399
1528,1,Guyana,544,2025,4,0.0341
1529,2,Suriname,544,2025,4,0.024
1530,3,Trinidad and Tobago,544,2025,4,0.0715
1531,4,Venezuela,544,2025,4,0.5957
1532,5,Samoa,544,2025,4,0.0151
1533,6,Tonga,544,2025,4,0.015
1534,7,Argentina,544,2025,4,0.0348
1535,8,Bolivia,544,2025,4,0.0832
1536,9,Brazil,544,2025,4,6.4453
1537,10,Chile,544,2025,4,0.1719
1538,11,Ecuador,544,2025,4,0.6669
1539,12,Paraguay,544,2025,4,0.0308
1540,13,Peru,544,2025,4,0.8848
1541,14,Uruguay,544,2025,4,0.0233
1542,16,Guatemala,544,2025,4,0.0551
1543,17,Mexico,544,2025,4,2.0963
1544,18,Barbados,544,2025,4,0.014
1545,19,Dominica,544,2025,4,0.0184
1546,20,Grenada,544,2025,4,0.0176
1547,21,St. Lucia,544,2025,4,0.0182
1548,22,St. Vincent and the Grenadines,544,2025,4,0.0153
1549,23,Dominican Republic,544,2025,4,0.0328
1550,24,Haiti,544,2025,4,4.9117
1551,25,Jamaica,544,2025,4,0.0221
1552,26,Bahamas,544,2025,4,0.0177
1553,27,Belize,544,2025,4,0.038
1554,28,Colombia,544,2025,4,22.2258
1555,29,Costa Rica,544,2025,4,0.0255
1556,30,Cuba,544,2025,4,0.1144
1557,31,El Salvador,544,2025,4,0.0568
1558,32,Honduras,544,2025,4,0.1
1559,33,Nicaragua,544,2025,4,0.0286
1560,34,Panama,544,2025,4,0.0175
1561,35,Antigua and Barbuda,544,2025,4,0.0154
1562,36,St. Kitts and Nevis,544,2025,4,0.0157
1563,37,Iceland,544,2025,4,0.0236
1564,38,Ireland,544,2025,4,0.0252
1565,39,United Kingdom,544,2025,4,0.0149
1566,40,Cape Verde,544,2025,4,0.0154
1567,41,Cote d'Ivoire,544,2025,4,0.1932
1568,42,Ghana,544,2025,4,0.0949
1569,43,Liberia,544,2025,4,0.0195
1570,45,Portugal,544,2025,4,0.0198
1571,46,Spain,544,2025,4,0.0153
1572,47,Burkina Faso,544,2025,4,360.5127
1573,48,Guinea,544,2025,4,0.2254
1574,49,Guinea-Bissau,544,2025,4,0.0228
1575,50,Mali,544,2025,4,174.7154
1576,52,Senegal,544,2025,4,0.0867
1577,53,Sierra Leone,544,2025,4,0.0335
1578,54,The Gambia,544,2025,4,0.0243
1579,55,Djibouti,544,2025,4,0.2752
1580,56,Eritrea,544,2025,4,0.1012
1581,57,Ethiopia,544,2025,4,197.1411
1582,58,Mongolia,544,2025,4,0.0419
1583,60,Iraq,544,2025,4,28.9326
1584,62,Jordan,544,2025,4,0.1193
1585,63,Kazakhstan,544,2025,4,0.0301
1586,64,Norway,544,2025,4,0.0259
1587,65,Russia,544,2025,4,50.8219
1588,66,Sweden,544,2025,4,0.0203
1589,67,Algeria,544,2025,4,1.5203
1590,69,Cameroon,544,2025,4,35.7222
1591,70,Central African Republic,544,2025,4,12.2619
1592,73,Tunisia,544,2025,4,0.4741
1593,74,Benin,544,2025,4,6.2059
1594,76,Equatorial Guinea,544,2025,4,0.0449
1595,77,Kiribati,544,2025,4,0.019
1596,78,Niger,544,2025,4,101.1255
1597,79,Nigeria,544,2025,4,607.0441
1598,80,Sao Tome and Principe,544,2025,4,0.0297
1599,81,Togo,544,2025,4,3.0246
1600,82,Albania,544,2025,4,0.0181
1601,83,Bosnia and Herzegovina,544,2025,4,0.0142
1602,84,Croatia,544,2025,4,0.0148
1603,85,Italy,544,2025,4,0.0265
1604,86,Macedonia,544,2025,4,0.0113
1605,87,Malta,544,2025,4,0.0154
1606,89,Bulgaria,544,2025,4,0.0406
1607,90,Cyprus,544,2025,4,0.0143
1608,92,Georgia,544,2025,4,0.051
1609,93,Greece,544,2025,4,0.0328
1610,94,Lebanon,544,2025,4,20.3585
1611,96,Turkey,544,2025,4,2.352
1612,97,Austria,544,2025,4,0.0223
1613,98,Czech Republic,544,2025,4,0.0168
1614,99,Denmark,544,2025,4,0.0169
1615,100,Hungary,544,2025,4,0.0722
1616,101,Poland,544,2025,4,0.2409
1617,102,Slovakia,544,2025,4,0.0235
1618,103,Slovenia,544,2025,4,0.0138
1619,104,Belgium,544,2025,4,0.0186
1620,105,France,544,2025,4,0.0286
1621,107,Luxembourg,544,2025,4,0.0127
1622,108,Netherlands,544,2025,4,0.0157
1623,109,Switzerland,544,2025,4,0.0173
1624,110,Belarus,544,2025,4,0.1136
1625,111,Estonia,544,2025,4,0.0119
1626,112,Finland,544,2025,4,0.0239
1627,113,Latvia,544,2025,4,0.0132
1628,114,Lithuania,544,2025,4,0.0135
1629,115,Moldova,544,2025,4,0.0222
1630,116,Romania,544,2025,4,0.0462
1631,117,Ukraine,544,2025,4,627.7894
1632,118,Maldives,544,2025,4,0.0143
1633,119,Oman,544,2025,4,2.1942
1634,120,Somalia,544,2025,4,460.909
1635,121,Sri Lanka,544,2025,4,0.016
1636,122,Turkmenistan,544,2025,4,0.1343
1637,123,Uzbekistan,544,2025,4,0.1446
1638,124,Yemen,544,2025,4,97.939
1639,125,Armenia,544,2025,4,0.3746
1640,126,Azerbaijan,544,2025,4,1.2623
1641,127,Bahrain,544,2025,4,0.0298
1642,128,Iran,544,2025,4,5.0113
1643,129,Kuwait,544,2025,4,0.0606
1644,130,Qatar,544,2025,4,0.0472
1645,131,Saudi Arabia,544,2025,4,0.6279
1646,132,United Arab Emirates,544,2025,4,0.0511
1647,133,Afghanistan,544,2025,4,36.7825
1648,134,Kyrgyzstan,544,2025,4,0.2899
1649,135,Nepal,544,2025,4,0.0288
1650,136,Pakistan,544,2025,4,358.9507
1651,137,Tajikistan,544,2025,4,0.3385
1652,138,Bangladesh,544,2025,4,2.7753
1653,139,Bhutan,544,2025,4,0.0441
1654,140,Brunei,544,2025,4,0.0157
1655,142,Japan,544,2025,4,0.0297
1656,143,North Korea,544,2025,4,0.1482
1657,144,Palau,544,2025,4,0.0125
1658,145,Philippines,544,2025,4,28.1462
1659,146,South Korea,544,2025,4,0.037
1660,147,Cambodia,544,2025,4,0.0249
1661,148,Laos,544,2025,4,0.0418
1662,149,Myanmar,544,2025,4,189.1685
1663,150,Thailand,544,2025,4,2.8966
1664,151,Vietnam,544,2025,4,0.056
1665,152,Marshall Is.,544,2025,4,0.0125
1666,153,Micronesia,544,2025,4,0.0124
1667,154,Botswana,544,2025,4,0.0369
1668,155,Burundi,544,2025,4,3.3056
1669,156,Rwanda,544,2025,4,0.1386
1670,157,Zambia,544,2025,4,0.104
1671,158,Zimbabwe,544,2025,4,0.1572
1672,159,Comoros,544,2025,4,0.0829
1673,160,Lesotho,544,2025,4,0.0215
1674,161,Malawi,544,2025,4,0.0689
1675,162,Mozambique,544,2025,4,23.168
1676,163,South Africa,544,2025,4,0.6424
1677,164,Swaziland,544,2025,4,0.3651
1678,165,Angola,544,2025,4,1.4438
1679,166,Congo,544,2025,4,0.1091
1680,167,"Congo, DRC",544,2025,4,210.7628
1681,168,Fiji,544,2025,4,0.0203
1682,169,Gabon,544,2025,4,0.0692
1683,170,Namibia,544,2025,4,0.0327
1684,171,New Zealand,544,2025,4,0.0203
1685,172,Madagascar,544,2025,4,0.1896
1686,173,Mauritius,544,2025,4,0.0202
1687,174,Seychelles,544,2025,4,0.0158
1688,176,Timor Leste,544,2025,4,0.0129
1689,177,Australia,544,2025,4,0.3286
1690,178,Nauru,544,2025,4,0.0189
1691,179,Papua New Guinea,544,2025,4,0.1733
1692,180,Solomon Is.,544,2025,4,0.0173
1693,181,Tuvalu,544,2025,4,0.0181
1694,182,Vanuatu,544,2025,4,0.0192
1695,183,Canada,544,2025,4,0.0213
1696,184,Germany,544,2025,4,0.0173
1697,198,Taiwan,544,2025,4,0.2266
1698,199,China,544,2025,4,0.1852
1699,205,Malaysia,544,2025,4,0.055
1700,206,Singapore,544,2025,4,0.0208
1701,209,Indonesia,544,2025,4,5.4541
1702,213,Libya,544,2025,4,0.9517
1703,214,Chad,544,2025,4,3.5228
1704,218,Israel,544,2025,4,336.4771
1705,220,Syria,544,2025,4,898.9384
1706,222,Egypt,544,2025,4,0.872
1707,223,India,544,2025,4,97.9507
1708,231,Montenegro,544,2025,4,0.0115
1709,232,Kosovo,544,2025,4,0.0427
1710,233,Serbia,544,2025,4,0.0153
1711,234,United States,544,2025,4,0.5054
1712,235,Uganda,544,2025,4,1.3648
1713,237,Kenya,544,2025,4,9.5488
1714,242,Tanzania,544,2025,4,0.1919
1715,243,Morocco,544,2025,4,0.2782
1716,244,Mauritania,544,2025,4,0.8415
1717,245,Sudan,544,2025,4,230.6987
1718,246,South Sudan,544,2025,4,3.1148
1719,1,Guyana,545,2025,5,0.1018
1720,2,Suriname,545,2025,5,0.1006
1721,3,Trinidad and Tobago,545,2025,5,0.108
1722,4,Venezuela,545,2025,5,0.5724
1723,5,Samoa,545,2025,5,0.0211
1724,6,Tonga,545,2025,5,0.0195
1725,7,Argentina,545,2025,5,0.0987
1726,8,Bolivia,545,2025,5,0.0848
1727,9,Brazil,545,2025,5,6.9611
1728,10,Chile,545,2025,5,0.2635
1729,11,Ecuador,545,2025,5,0.5446
1730,12,Paraguay,545,2025,5,0.0811
1731,13,Peru,545,2025,5,0.5198
1732,14,Uruguay,545,2025,5,0.0738
1733,16,Guatemala,545,2025,5,0.0781
1734,17,Mexico,545,2025,5,2.9109
1735,18,Barbados,545,2025,5,0.0176
1736,19,Dominica,545,2025,5,0.0225
1737,20,Grenada,545,2025,5,0.0211
1738,21,St. Lucia,545,2025,5,0.022
1739,22,St. Vincent and the Grenadines,545,2025,5,0.0199
1740,23,Dominican Republic,545,2025,5,0.0834
1741,24,Haiti,545,2025,5,7.7631
1742,25,Jamaica,545,2025,5,0.0413
1743,26,Bahamas,545,2025,5,0.0248
1744,27,Belize,545,2025,5,0.0944
1745,28,Colombia,545,2025,5,15.0537
1746,29,Costa Rica,545,2025,5,0.0408
1747,30,Cuba,545,2025,5,0.0236
1748,31,El Salvador,545,2025,5,0.0544
1749,32,Honduras,545,2025,5,0.2121
1750,33,Nicaragua,545,2025,5,0.037
1751,34,Panama,545,2025,5,0.0775
1752,35,Antigua and Barbuda,545,2025,5,0.0214
1753,36,St. Kitts and Nevis,545,2025,5,0.0195
1754,37,Iceland,545,2025,5,0.0212
1755,38,Ireland,545,2025,5,0.0328
1756,39,United Kingdom,545,2025,5,0.018
1757,40,Cape Verde,545,2025,5,0.02
1758,41,Cote d'Ivoire,545,2025,5,0.2233
1759,42,Ghana,545,2025,5,0.1726
1760,43,Liberia,545,2025,5,0.0299
1761,45,Portugal,545,2025,5,0.0278
1762,46,Spain,545,2025,5,0.0221
1763,47,Burkina Faso,545,2025,5,303.5473
1764,48,Guinea,545,2025,5,0.189
1765,49,Guinea-Bissau,545,2025,5,0.0337
1766,50,Mali,545,2025,5,121.8336
1767,52,Senegal,545,2025,5,0.1004
1768,53,Sierra Leone,545,2025,5,0.0485
1769,54,The Gambia,545,2025,5,0.0187
1770,55,Djibouti,545,2025,5,0.217
1771,56,Eritrea,545,2025,5,0.1511
1772,57,Ethiopia,545,2025,5,218.1298
1773,58,Mongolia,545,2025,5,0.0993
1774,60,Iraq,545,2025,5,42.8239
1775,62,Jordan,545,2025,5,0.2203
1776,63,Kazakhstan,545,2025,5,0.0397
1777,64,Norway,545,2025,5,0.08
1778,65,Russia,545,2025,5,57.3216
1779,66,Sweden,545,2025,5,0.1699
1780,67,Algeria,545,2025,5,1.013
1781,69,Cameroon,545,2025,5,36.2303
1782,70,Central African Republic,545,2025,5,13.7381
1783,73,Tunisia,545,2025,5,0.6383
1784,74,Benin,545,2025,5,4.8527
1785,76,Equatorial Guinea,545,2025,5,0.0921
1786,77,Kiribati,545,2025,5,0.0242
1787,78,Niger,545,2025,5,75.8172
1788,79,Nigeria,545,2025,5,650.6873
1789,80,Sao Tome and Principe,545,2025,5,0.0391
1790,81,Togo,545,2025,5,2.8492
1791,82,Albania,545,2025,5,0.0226
1792,83,Bosnia and Herzegovina,545,2025,5,0.0191
1793,84,Croatia,545,2025,5,0.019
1794,85,Italy,545,2025,5,0.0203
1795,86,Macedonia,545,2025,5,0.0159
1796,87,Malta,545,2025,5,0.0178
1797,89,Bulgaria,545,2025,5,0.0903
1798,90,Cyprus,545,2025,5,0.0173
1799,92,Georgia,545,2025,5,0.0867
1800,93,Greece,545,2025,5,0.0812
1801,94,Lebanon,545,2025,5,24.7502
1802,96,Turkey,545,2025,5,2.7386
1803,97,Austria,545,2025,5,0.0244
1804,98,Czech Republic,545,2025,5,0.0232
1805,99,Denmark,545,2025,5,0.0472
1806,100,Hungary,545,2025,5,0.1827
1807,101,Poland,545,2025,5,0.2297
1808,102,Slovakia,545,2025,5,0.0813
1809,103,Slovenia,545,2025,5,0.0219
1810,104,Belgium,545,2025,5,0.0237
1811,105,France,545,2025,5,0.037
1812,107,Luxembourg,545,2025,5,0.0167
1813,108,Netherlands,545,2025,5,0.0249
1814,109,Switzerland,545,2025,5,0.0199
1815,110,Belarus,545,2025,5,0.1243
1816,111,Estonia,545,2025,5,0.017
1817,112,Finland,545,2025,5,0.0853
1818,113,Latvia,545,2025,5,0.0174
1819,114,Lithuania,545,2025,5,0.0179
1820,115,Moldova,545,2025,5,0.0803
1821,116,Romania,545,2025,5,0.1647
1822,117,Ukraine,545,2025,5,532.7012
1823,118,Maldives,545,2025,5,0.0258
1824,119,Oman,545,2025,5,1.316
1825,120,Somalia,545,2025,5,506.4786
1826,121,Sri Lanka,545,2025,5,0.0225
1827,122,Turkmenistan,545,2025,5,0.0914
1828,123,Uzbekistan,545,2025,5,0.0963
1829,124,Yemen,545,2025,5,110.9335
1830,125,Armenia,545,2025,5,0.5571
1831,126,Azerbaijan,545,2025,5,1.182
1832,127,Bahrain,545,2025,5,0.0353
1833,128,Iran,545,2025,5,4.5361
1834,129,Kuwait,545,2025,5,0.1412
1835,130,Qatar,545,2025,5,0.0996
1836,131,Saudi Arabia,545,2025,5,0.7576
1837,132,United Arab Emirates,545,2025,5,0.1034
1838,133,Afghanistan,545,2025,5,43.8564
1839,134,Kyrgyzstan,545,2025,5,0.3599
1840,135,Nepal,545,2025,5,0.0297
1841,136,Pakistan,545,2025,5,285.5697
1842,137,Tajikistan,545,2025,5,0.3826
1843,138,Bangladesh,545,2025,5,2.8573
1844,139,Bhutan,545,2025,5,0.0985
1845,140,Brunei,545,2025,5,0.0204
1846,142,Japan,545,2025,5,0.0238
1847,143,North Korea,545,2025,5,0.1895
1848,144,Palau,545,2025,5,0.0159
1849,145,Philippines,545,2025,5,25.9495
1850,146,South Korea,545,2025,5,0.0277
1851,147,Cambodia,545,2025,5,0.0734
1852,148,Laos,545,2025,5,0.0687
1853,149,Myanmar,545,2025,5,262.6601
1854,150,Thailand,545,2025,5,3.1938
1855,151,Vietnam,545,2025,5,0.0494
1856,152,Marshall Is.,545,2025,5,0.0155
1857,153,Micronesia,545,2025,5,0.0154
1858,154,Botswana,545,2025,5,0.0703
1859,155,Burundi,545,2025,5,3.6773
1860,156,Rwanda,545,2025,5,0.1328
1861,157,Zambia,545,2025,5,0.153
1862,158,Zimbabwe,545,2025,5,0.2183
1863,159,Comoros,545,2025,5,0.1053
1864,160,Lesotho,545,2025,5,0.065
1865,161,Malawi,545,2025,5,0.1802
1866,162,Mozambique,545,2025,5,23.1407
1867,163,South Africa,545,2025,5,0.8229
1868,164,Swaziland,545,2025,5,0.3176
1869,165,Angola,545,2025,5,1.5272
1870,166,Congo,545,2025,5,0.1524
1871,167,"Congo, DRC",545,2025,5,204.5684
1872,168,Fiji,545,2025,5,0.029
1873,169,Gabon,545,2025,5,0.1213
1874,170,Namibia,545,2025,5,0.0379
1875,171,New Zealand,545,2025,5,0.0178
1876,172,Madagascar,545,2025,5,0.1761
1877,173,Mauritius,545,2025,5,0.0263
1878,174,Seychelles,545,2025,5,0.0185
1879,176,Timor Leste,545,2025,5,0.0177
1880,177,Australia,545,2025,5,0.2022
1881,178,Nauru,545,2025,5,0.0247
1882,179,Papua New Guinea,545,2025,5,0.2179
1883,180,Solomon Is.,545,2025,5,0.0231
1884,181,Tuvalu,545,2025,5,0.0226
1885,182,Vanuatu,545,2025,5,0.0337
1886,183,Canada,545,2025,5,0.0238
1887,184,Germany,545,2025,5,0.0223
1888,198,Taiwan,545,2025,5,0.3057
1889,199,China,545,2025,5,0.2697
1890,205,Malaysia,545,2025,5,0.0685
1891,206,Singapore,545,2025,5,0.027
1892,209,Indonesia,545,2025,5,5.8791
1893,213,Libya,545,2025,5,1.077
1894,214,Chad,545,2025,5,3.1362
1895,218,Israel,545,2025,5,195.7353
1896,220,Syria,545,2025,5,898.5973
1897,222,Egypt,545,2025,5,0.7776
1898,223,India,545,2025,5,104.8525
1899,231,Montenegro,545,2025,5,0.0152
