,country_id,country,year,main_mean,actuals_last_12months,predicted_change_in_percent,predicted_violence_category
9,149,Myanmar,2026,1415.4726,2139.0,-33.82549789621318,war
36,17,Mexico,2026,21.0428,33.0,-36.233939393939394,low
16,24,Haiti,2026,353.0815,583.0,-39.43713550600343,high
15,78,Niger,2026,604.6587,1001.0,-39.59453546453547,high
22,246,South Sudan,2026,188.7576,319.0,-40.82833855799373,high
29,150,Thailand,2026,44.9453,77.0,-41.629480519480516,medium
52,137,Tajikistan,2026,3.9838,7.0,-43.08857142857143,low
37,4,Venezuela,2026,19.6817,36.0,-45.32861111111111,low
8,47,Burkina Faso,2026,1518.3431,2829.0,-46.32933545422411,war
51,243,Morocco,2026,4.2061,10.0,-57.93899999999999,low
26,70,Central African Republic,2026,88.5107,226.0,-60.83597345132744,medium
40,165,Angola,2026,13.313,34.0,-60.844117647058816,low
10,220,Syria,2026,1275.2793,3432.0,-62.84151223776223,war
57,23,Dominican Republic,2026,2.4201,7.0,-65.42714285714285,low
1,218,Israel,2026,5688.2359,16777.0,-66.09503546522023,war
11,167,"Congo, DRC",2026,1234.7349,3983.0,-68.9998769771529,war
5,245,Sudan,2026,2376.0369,8358.0,-71.57170495333813,war
31,74,Benin,2026,36.870599999999996,168.0,-78.05321428571429,medium
0,117,Ukraine,2026,9690.6618,69676.0,-86.09182243527182,war
21,94,Lebanon,2026,189.5197,1506.0,-87.41569057104913,high
24,128,Iran,2026,130.7164,1307.0,-89.99874521805663,high
14,65,Russia,2026,641.9258,7279.0,-91.18112652836928,high
38,96,Turkey,2026,18.4049,0.0,,low
43,155,Burundi,2026,8.1586,0.0,,low
54,13,Peru,2026,3.4253,0.0,,low
58,244,Mauritania,2026,1.9264,0.0,,low
59,73,Tunisia,2026,1.8315,0.0,,low
60,101,Poland,2026,1.7361,0.0,,low
61,242,Tanzania,2026,1.5466,0.0,,low
62,125,Armenia,2026,1.4761,0.0,,low
63,7,Argentina,2026,1.4304000000000001,0.0,,low
64,157,Zambia,2026,1.3382,0.0,,low
65,172,Madagascar,2026,1.2993000000000001,0.0,,low
66,16,Guatemala,2026,1.2992,0.0,,low
67,199,China,2026,1.0942,0.0,,low
68,8,Bolivia,2026,1.0282,0.0,,low
70,177,Australia,2026,0.9495,0.0,,low
71,119,Oman,2026,0.9362,0.0,,low
72,62,Jordan,2026,0.9254,0.0,,low
73,134,Kyrgyzstan,2026,0.9018,0.0,,low
75,56,Eritrea,2026,0.8845000000000001,0.0,,low
76,166,Congo,2026,0.8375,0.0,,low
77,48,Guinea,2026,0.8013,0.0,,low
78,76,Equatorial Guinea,2026,0.7955,0.0,,low
79,127,Bahrain,2026,0.707,0.0,,low
80,55,Djibouti,2026,0.6969,0.0,,low
81,143,North Korea,2026,0.6775,0.0,,low
82,132,United Arab Emirates,2026,0.6742,0.0,,low
83,158,Zimbabwe,2026,0.6554,0.0,,low
84,163,South Africa,2026,0.5784,0.0,,low
85,99,Denmark,2026,0.5778,0.0,,low
86,89,Bulgaria,2026,0.5663,0.0,,low
87,123,Uzbekistan,2026,0.5507,0.0,,low
88,27,Belize,2026,0.5367,0.0,,low
89,33,Nicaragua,2026,0.482,0.0,,low
90,100,Hungary,2026,0.4784,0.0,,low
91,148,Laos,2026,0.4782,0.0,,low
92,151,Vietnam,2026,0.4638,0.0,,low
93,122,Turkmenistan,2026,0.4608,0.0,,low
94,110,Belarus,2026,0.4496,0.0,,low
95,161,Malawi,2026,0.42969999999999997,0.0,,low
96,129,Kuwait,2026,0.4282,0.0,,low
97,3,Trinidad and Tobago,2026,0.428,0.0,,low
98,12,Paraguay,2026,0.3795,0.0,,low
99,32,Honduras,2026,0.3749,0.0,,low
100,206,Singapore,2026,0.34750000000000003,0.0,,low
101,205,Malaysia,2026,0.3392,0.0,,low
102,52,Senegal,2026,0.3286,0.0,,low
103,31,El Salvador,2026,0.3272,0.0,,low
104,178,Nauru,2026,0.3168,0.0,,low
105,232,Kosovo,2026,0.3161,0.0,,low
106,92,Georgia,2026,0.2659,0.0,,low
107,2,Suriname,2026,0.2545,0.0,,low
108,105,France,2026,0.2414,0.0,,low
109,58,Mongolia,2026,0.2332,0.0,,low
110,139,Bhutan,2026,0.2321,0.0,,low
111,198,Taiwan,2026,0.2286,0.0,,low
112,30,Cuba,2026,0.2262,0.0,,low
113,169,Gabon,2026,0.2198,0.0,,low
114,116,Romania,2026,0.2096,0.0,,low
115,135,Nepal,2026,0.2092,0.0,,low
116,1,Guyana,2026,0.189,0.0,,low
117,10,Chile,2026,0.1841,0.0,,low
118,159,Comoros,2026,0.17500000000000002,0.0,,low
119,46,Spain,2026,0.168,0.0,,low
120,63,Kazakhstan,2026,0.16620000000000001,0.0,,low
121,121,Sri Lanka,2026,0.1651,0.0,,low
122,19,Dominica,2026,0.1632,0.0,,low
123,168,Fiji,2026,0.1564,0.0,,low
124,97,Austria,2026,0.1562,0.0,,low
125,49,Guinea-Bissau,2026,0.1503,0.0,,low
126,182,Vanuatu,2026,0.1464,0.0,,low
127,183,Canada,2026,0.1427,0.0,,low
128,184,Germany,2026,0.141,0.0,,low
129,181,Tuvalu,2026,0.1355,0.0,,low
130,93,Greece,2026,0.1297,0.0,,low
131,112,Finland,2026,0.1277,0.0,,low
132,14,Uruguay,2026,0.1271,0.0,,low
133,104,Belgium,2026,0.1256,0.0,,low
134,77,Kiribati,2026,0.1235,0.0,,low
135,20,Grenada,2026,0.1202,0.0,,low
136,64,Norway,2026,0.1196,0.0,,low
137,39,United Kingdom,2026,0.1167,0.0,,low
138,66,Sweden,2026,0.1144,0.0,,low
139,34,Panama,2026,0.1082,0.0,,low
140,173,Mauritius,2026,0.1016,0.0,,low
141,233,Serbia,2026,0.0997,0.0,,low
142,160,Lesotho,2026,0.0996,0.0,,low
143,29,Costa Rica,2026,0.0968,0.0,,low
144,84,Croatia,2026,0.0948,0.0,,low
145,231,Montenegro,2026,0.0933,0.0,,low
146,35,Antigua and Barbuda,2026,0.0925,0.0,,low
147,6,Tonga,2026,0.0922,0.0,,low
148,146,South Korea,2026,0.0912,0.0,,low
149,86,Macedonia,2026,0.09029999999999999,0.0,,low
150,22,St. Vincent and the Grenadines,2026,0.0876,0.0,,low
151,102,Slovakia,2026,0.0858,0.0,,low
152,170,Namibia,2026,0.0854,0.0,,low
153,26,Bahamas,2026,0.0834,0.0,,low
154,5,Samoa,2026,0.0802,0.0,,low
155,154,Botswana,2026,0.0789,0.0,,low
156,21,St. Lucia,2026,0.0711,0.0,,low
157,36,St. Kitts and Nevis,2026,0.0704,0.0,,low
158,118,Maldives,2026,0.0681,0.0,,low
159,38,Ireland,2026,0.0672,0.0,,low
160,140,Brunei,2026,0.0669,0.0,,low
161,87,Malta,2026,0.0639,0.0,,low
162,40,Cape Verde,2026,0.0636,0.0,,low
163,142,Japan,2026,0.0623,0.0,,low
164,115,Moldova,2026,0.0613,0.0,,low
165,54,The Gambia,2026,0.0603,0.0,,low
166,82,Albania,2026,0.06,0.0,,low
167,144,Palau,2026,0.0595,0.0,,low
168,80,Sao Tome and Principe,2026,0.0584,0.0,,low
169,43,Liberia,2026,0.0554,0.0,,low
170,180,Solomon Is.,2026,0.055099999999999996,0.0,,low
171,153,Micronesia,2026,0.0506,0.0,,low
172,53,Sierra Leone,2026,0.0505,0.0,,low
173,85,Italy,2026,0.0487,0.0,,low
174,152,Marshall Is.,2026,0.0474,0.0,,low
175,174,Seychelles,2026,0.0465,0.0,,low
176,83,Bosnia and Herzegovina,2026,0.0409,0.0,,low
177,18,Barbados,2026,0.0342,0.0,,low
178,45,Portugal,2026,0.0334,0.0,,low
179,176,Timor Leste,2026,0.0331,0.0,,low
180,107,Luxembourg,2026,0.0309,0.0,,low
181,113,Latvia,2026,0.0304,0.0,,low
182,109,Switzerland,2026,0.028,0.0,,low
183,114,Lithuania,2026,0.0279,0.0,,low
184,108,Netherlands,2026,0.0266,0.0,,low
185,37,Iceland,2026,0.0264,0.0,,low
186,90,Cyprus,2026,0.024999999999999998,0.0,,low
187,98,Czech Republic,2026,0.0246,0.0,,low
188,111,Estonia,2026,0.0202,0.0,,low
189,103,Slovenia,2026,0.0192,0.0,,low
190,171,New Zealand,2026,0.0139,0.0,,low
